outer_csv_selector.started,outer_csv_selector.stopped,participant,session,stimPresTime,taskOrder,listNum,date,expName,psychopyVersion,OS,frameRate,listPath,concPathTrain,fixDuration,concPathMain,start_screen.started,start_screen.stopped,click_start_mouse.x,click_start_mouse.y,click_start_mouse.leftButton,click_start_mouse.midButton,click_start_mouse.rightButton,click_start_mouse.time,click_start_mouse.clicked_name,start_screen_goon_keyresp.keys,welcome_screen.started,welcome_screen.stopped,click_welcome_mouse.x,click_welcome_mouse.y,click_welcome_mouse.leftButton,click_welcome_mouse.midButton,click_welcome_mouse.rightButton,click_welcome_mouse.time,click_welcome_mouse.clicked_name,welcome_screen_goon_keyresp.keys,library_check.started,library_check.stopped,click_libfirst1_mouse.x,click_libfirst1_mouse.y,click_libfirst1_mouse.leftButton,click_libfirst1_mouse.midButton,click_libfirst1_mouse.rightButton,click_libfirst1_mouse.time,click_libfirst1_mouse.clicked_name,library_check_goon_keyresp.keys,library_entry.started,library_entry.stopped,click_libfirst2_mouse.x,click_libfirst2_mouse.y,click_libfirst2_mouse.leftButton,click_libfirst2_mouse.midButton,click_libfirst2_mouse.rightButton,click_libfirst2_mouse.time,click_libfirst2_mouse.clicked_name,library_entry_goon_keyresp.keys,library_entry_goon_keyresp.rt,library_entry_goon_keyresp.duration,library_seen.started,library_seen.stopped,click_libsecond_mouse.x,click_libsecond_mouse.y,click_libsecond_mouse.leftButton,click_libsecond_mouse.midButton,click_libsecond_mouse.rightButton,click_libsecond_mouse.time,click_libsecond_mouse.clicked_name,library_seen_goon_keyresp.keys,rules_start_screen.started,rules_start_screen.stopped,click_rulesstart_mouse.x,click_rulesstart_mouse.y,click_rulesstart_mouse.leftButton,click_rulesstart_mouse.midButton,click_rulesstart_mouse.rightButton,click_rulesstart_mouse.time,click_rulesstart_mouse.clicked_name,rules_start_screen_goon_keyresp.keys,rules_start_screen_goon_keyresp.rt,rules_start_screen_goon_keyresp.duration,rules_01_screen.started,rules_01_screen.stopped,click_rules01_mouse.x,click_rules01_mouse.y,click_rules01_mouse.leftButton,click_rules01_mouse.midButton,click_rules01_mouse.rightButton,click_rules01_mouse.time,click_rules01_mouse.clicked_name,rules_01_screen_goon_keyresp.keys,rules_01_screen_goon_keyresp.rt,rules_01_screen_goon_keyresp.duration,rules_02_screen.started,rules_02_screen.stopped,click_rules02_mouse.x,click_rules02_mouse.y,click_rules02_mouse.leftButton,click_rules02_mouse.midButton,click_rules02_mouse.rightButton,click_rules02_mouse.time,click_rules02_mouse.clicked_name,rules_02_screen_goon_keyresp.keys,rules_02_screen_goon_keyresp.rt,rules_02_screen_goon_keyresp.duration,trial_start_screen.started,trial_start_screen.stopped,click_trialstart_mouse.x,click_trialstart_mouse.y,click_trialstart_mouse.leftButton,click_trialstart_mouse.midButton,click_trialstart_mouse.rightButton,click_trialstart_mouse.time,click_trialstart_mouse.clicked_name,trial_start_screen_goon_keyresp.keys,trial_start_screen_goon_keyresp.rt,trial_start_screen_goon_keyresp.duration,csv_selector.started,csv_selector.stopped,train_fixation.started,train_fixation.stopped,train_mask.started,train_mask.stopped,train_stimulus_presentation.started,train_stimulus_presentation.stopped,stop_training.keys,stop_training.rt,stop_training.duration,train_yesno_response.started,train_yesno_response.stopped,trial_yesno_response.keys,trial_yesno_response.rt,trial_yesno_response.duration,click_yesno_mouse.x,click_yesno_mouse.y,click_yesno_mouse.leftButton,click_yesno_mouse.midButton,click_yesno_mouse.rightButton,click_yesno_mouse.time,click_yesno_mouse.clicked_name,train_written_response.started,train_written_response.stopped,typed_text,textbox_response_training.text,click_written_mouse.x,click_written_mouse.y,click_written_mouse.leftButton,click_written_mouse.midButton,click_written_mouse.rightButton,click_written_mouse.time,click_written_mouse.clicked_name,clear_enter_train.started,clear_enter_train.stopped,training_loop.thisRepN,training_loop.thisTrialN,training_loop.thisN,training_loop.thisIndex,training_loop.ran,trialno,feature_name,feature_file,train_feedback.started,train_feedback.stopped,click_feedback_mouse.x,click_feedback_mouse.y,click_feedback_mouse.leftButton,click_feedback_mouse.midButton,click_feedback_mouse.rightButton,click_feedback_mouse.time,click_feedback_mouse.clicked_name,train_feedback_goon_keyresp.keys,train_feedback_goon_keyresp.rt,train_feedback_goon_keyresp.duration,main_start_screen.started,main_start_screen.stopped,click_mainstart_mouse.x,click_mainstart_mouse.y,click_mainstart_mouse.leftButton,click_mainstart_mouse.midButton,click_mainstart_mouse.rightButton,click_mainstart_mouse.time,click_mainstart_mouse.clicked_name,main_start_screen_goon_keyresp.keys,main_start_screen_goon_keyresp.rt,main_start_screen_goon_keyresp.duration,csv_selector_main.started,csv_selector_main.stopped,main_fixation.started,main_fixation.stopped,main_mask.started,main_mask.stopped,main_stimulus_presentation.started,main_stimulus_presentation.stopped,stop_main_loop.keys,stop_main_loop.rt,stop_main_loop.duration,main_yesno_response.started,main_yesno_response.stopped,main_yesno_key_response.keys,main_yesno_key_response.rt,main_yesno_key_response.duration,main_yesno_mouse.x,main_yesno_mouse.y,main_yesno_mouse.leftButton,main_yesno_mouse.midButton,main_yesno_mouse.rightButton,main_yesno_mouse.time,main_yesno_mouse.clicked_name,main_written_response.started,main_written_response.stopped,textbox_response_main.text,main_written_mouse.x,main_written_mouse.y,main_written_mouse.leftButton,main_written_mouse.midButton,main_written_mouse.rightButton,main_written_mouse.time,main_written_mouse.clicked_name,main_loop.thisRepN,main_loop.thisTrialN,main_loop.thisN,main_loop.thisIndex,main_loop.ran,main_feedback.started,main_feedback.stopped,main_feedback_mouse.x,main_feedback_mouse.y,main_feedback_mouse.leftButton,main_feedback_mouse.midButton,main_feedback_mouse.rightButton,main_feedback_mouse.time,main_feedback_mouse.clicked_name,main_feedback_goon_keyresp.keys,main_feedback_goon_keyresp.rt,main_feedback_goon_keyresp.duration,end.started,end.stopped,end_goon_keyresp.keys,end_goon_keyresp.rt,end_goon_keyresp.duration,binoc_find.started,binoc_find.stopped,click_binocfind_mouse.x,click_binocfind_mouse.y,click_binocfind_mouse.leftButton,click_binocfind_mouse.midButton,click_binocfind_mouse.rightButton,click_binocfind_mouse.time,click_binocfind_mouse.clicked_name,binoc_find_goon_keyresp.keys,binoc_find_goon_keyresp.rt,binoc_find_goon_keyresp.duration
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.818010154,sequences/f15/f15_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,ILYEN_SAVANYU,stimuli/f01517.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.6846,1212.5181,1212.5182,1213.5343,1213.5349,1215.5508,[],,,1215.5515,1218.3498,right,2.7664,,[],[],[],[],[],[],[],1218.3501,1220.6494,Citrom,[],[],[],[],[],[],[],0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.024542043,sequences/f15/f15_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,RESZE_MAG,stimuli/f01681.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.6498,1221.6823,1221.6823,1222.6829,1222.6833,1224.6989,[],,,1224.6995,1226.2811,left,1.5713,,[],[],[],[],[],[],[],1226.2815,1226.2829,,[],[],[],[],[],[],[],0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.064739798,sequences/f15/f15_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,LEHET_MEGKOSTOL,stimuli/f00809.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.2833,1227.3483,1227.3483,1228.364,1228.3646,1230.3806,[],,,1230.3813,1247.3767,left,16.9794,,[],[],[],[],[],[],[],1247.377,1247.3785,,[],[],[],[],[],[],[],0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.190540546,sequences/f15/f15_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,TUD_TEREM,stimuli/f02095.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.3788,1248.5765,1248.5765,1249.5928,1249.5933,1251.6096,[],,,1251.6103,1269.0552,left,17.4366,,[],[],[],[],[],[],[],1269.0554,1269.0566,,[],[],[],[],[],[],[],0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.026050651,sequences/f15/f15_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,RESZE_HEJ,stimuli/f02125.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.0569,1270.0889,1270.0889,1271.1053,1271.106,1273.1218,[],,,1273.1225,1280.2865,left,7.1487,,[],[],[],[],[],[],[],1280.2869,1280.2882,,[],[],[],[],[],[],[],0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.89569708,sequences/f15/f15_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,HOL_FA,stimuli/f01714.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.2887,1281.1861,1281.1862,1282.2024,1282.2028,1284.2187,[],,,1284.2192,1286.1188,left,1.8908,,[],[],[],[],[],[],[],1286.119,1286.1203,,[],[],[],[],[],[],[],0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.863414454,sequences/f15/f15_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,ILYEN_EGESZSEGES,stimuli/f01008.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.1206,1286.9854,1286.9855,1288.0017,1288.002,1290.0175,[],,,1290.018,1292.4175,left,2.3885,,[],[],[],[],[],[],[],1292.4178,1292.4191,,[],[],[],[],[],[],[],0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.956040977,sequences/c13/c13_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LEHET_FELVESZ,stimuli/f00457.png,,,,,,,,,,,,,,,,,,,,,,,,,1333.6825,1333.6825,1333.6843,1334.647,1334.6471,1335.663,1335.6634,1337.6798,[],,,1337.6805,1339.1737,right,1.454,,[],[],[],[],[],[],[],1339.174,1339.1758,,[],[],[],[],[],[],[],0,0,0,0,1,1292.42,1333.6819,[],[],[],[],[],[],[],space,41.2334,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.945802958,sequences/c13/c13_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FAJTA_TARGY,stimuli/f02335.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.1763,1340.1234,1340.1235,1341.1397,1341.1403,1343.1558,[],,,1343.1562,1346.5053,left,3.3202,,[],[],[],[],[],[],[],1346.5056,1346.5077,,[],[],[],[],[],[],[],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.922575304,sequences/c13/c13_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,MIBOL_ANYAG,stimuli/f01253.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.508,1347.4383,1347.4383,1348.455,1348.4555,1350.4712,[],,,1350.472,1362.3351,left,11.8311,,[],[],[],[],[],[],[],1362.3356,1362.3377,,[],[],[],[],[],[],[],0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.093972938,sequences/c13/c13_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,HOL_EMBER,stimuli/f00440.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1362.338,1363.4349,1363.4349,1364.4516,1364.4521,1366.4677,[],,,1366.4682,1372.3495,left,5.8597,,[],[],[],[],[],[],[],1372.3497,1372.3515,,[],[],[],[],[],[],[],0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.87210802,sequences/c13/c13_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,RESZE_LABFEJ,stimuli/f00175.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.352,1373.2334,1373.2335,1374.2498,1374.2503,1376.2654,[],,,1376.2659,1378.3647,right,2.069,,[],[],[],[],[],[],[],1378.365,1380.8815,Zokni,[],[],[],[],[],[],[],0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.933011102,sequences/c13/c13_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,MIBOL_FONAL,stimuli/f01926.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.8818,1381.8151,1381.8152,1382.8311,1382.8315,1384.847,[],,,1384.8474,1388.5134,left,3.6379,,[],[],[],[],[],[],[],1388.5137,1388.5151,,[],[],[],[],[],[],[],0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.884148499,sequences/c13/c13_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,HOL_UTCA,stimuli/f00907.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.5154,1389.4128,1389.4128,1390.4292,1390.4296,1392.4456,[],,,1392.4462,1399.7937,right,7.336,,[],[],[],[],[],[],[],1399.7939,1412.6083,Cipő,[],[],[],[],[],[],[],0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.841331396,sequences/c13/c13_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,FAJTA_RUHADARAB,stimuli/f00095.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1412.6087,1413.4579,1413.4579,1414.4739,1414.4742,1416.4903,[],,,1416.4908,1422.0558,left,5.5476,,[],[],[],[],[],[],[],1422.0563,1422.058,,[],[],[],[],[],[],[],0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.98059524,sequences/c13/c13_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,LEHET_JAR,stimuli/f00426.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.0584,1423.0557,1423.0557,1424.0719,1424.0723,1426.0883,[],,,1426.0888,1429.7042,left,3.5998,,[],[],[],[],[],[],[],1429.7045,1429.7058,,[],[],[],[],[],[],[],0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.896606738,sequences/c13/c13_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,RESZE_TALP,stimuli/f00480.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.7061,1430.6041,1430.6041,1431.6206,1431.621,1433.6366,[],,,1433.6372,1436.6525,left,2.9976,,[],[],[],[],[],[],[],1436.6528,1436.6544,,[],[],[],[],[],[],[],0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.134442105,sequences/ty07/ty07_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TUD_RAJZOL,stimuli/f00210.png,,,,,,,,,,,,,,,,,,,,,,,,,1472.9015,1472.9016,1472.9029,1474.0503,1474.0503,1475.0666,1475.0669,1477.067,[],,,1477.0677,1482.4098,right,5.3106,,[],[],[],[],[],[],[],1482.4101,1482.4116,,[],[],[],[],[],[],[],0,0,0,0,1,1436.6561,1472.9009,[],[],[],[],[],[],[],space,36.2167,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.021716545,sequences/ty07/ty07_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ILYEN_VEKONY,stimuli/f00387.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1482.412,1483.4437,1483.4437,1484.4591,1484.4597,1486.4752,[],,,1486.4758,1489.9244,right,3.4129,,[],[],[],[],[],[],[],1489.9247,1492.2658,Ceruza,[],[],[],[],[],[],[],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.010942164,sequences/ty07/ty07_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ILYEN_SZINES,stimuli/f00851.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.2661,1493.2964,1493.2964,1494.3125,1494.3128,1496.3234,[],,,1496.3241,1497.0454,left,0.697,,[],[],[],[],[],[],[],1497.0456,1497.0466,,[],[],[],[],[],[],[],0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.168269334,sequences/ty07/ty07_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,KI_GYEREK,stimuli/f00398.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.0468,1498.2233,1498.2233,1499.2446,1499.245,1501.2552,[],,,1501.256,1501.4775,left,0.2003,,[],[],[],[],[],[],[],1501.4778,1501.4791,,[],[],[],[],[],[],[],0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.121574,sequences/ty07/ty07_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,MIBOL_FA,stimuli/f00047.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.4794,1502.6049,1502.6049,1503.6277,1503.6281,1505.6441,[],,,1505.6447,1510.6197,left,4.9543,,[],[],[],[],[],[],[],1510.6199,1510.6216,,[],[],[],[],[],[],[],0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,0.823285911,sequences/ty07/ty07_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,FAJTA_TARGY,stimuli/f00544.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1510.6218,1511.4528,1511.4528,1512.4759,1512.4764,1514.4913,[],,,1514.492,1517.2244,left,2.7163,,[],[],[],[],[],[],[],1517.2245,1517.2258,,[],[],[],[],[],[],[],0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9214,001,2,1,01,2026-05-08_16h03.25.412,untitled,2025.2.4,Win32,60.24096386,fixed_lists/stimlist01.csv,sequences/a19/a19_list.csv,1.190476001,sequences/ty07/ty07_list.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,LEHET_FOG,stimuli/f02335.png,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.2261,1518.4241,1518.4242,1519.4348,1519.4352,1521.4402,[],,,1521.4407,1523.7734,left,2.3172,,[],[],[],[],[],[],[],1523.7737,1523.7754,,[],[],[],[],[],[],[],0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
