Reveal,position,thisN,thisTrialN,thisRepN,key_resp_19.keys,key_resp_19.rt,key_resp_19.duration,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial_number,itemno,item_HU,item_EN,categoryno,category,subcategory,mean,frequency,aoa_stanford,aoa_kupermann,aoa_childes,positions,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_aperture.thisRepN,practice_aperture.thisTrialN,practice_aperture.thisN,practice_aperture.thisIndex,run_loop.thisRepN,run_loop.thisTrialN,run_loop.thisN,run_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,aperture_loop.thisRepN,aperture_loop.thisTrialN,aperture_loop.thisN,aperture_loop.thisIndex,thisRow.t,notes,piloting,intro_pic.started,Story_Beg.started,key_resp_4.started,S1.started,intro_pic.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,Story1.started,Story_1.started,key_resp_9.started,S1_2.started,Story1.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,Story2.started,Story_2.started,key_resp_10.started,S1_3.started,Story2.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,Story4.started,Story_4.started,key_resp_12.started,S1_4.started,Story4.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,Story5.started,Story_5.started,key_resp_13.started,S1_5.started,Story5.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,Story6.started,Story_6.started,key_resp_14.started,S1_6.started,Story6.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,Story7.started,Story.started,key_resp_20.started,S1_7.started,Story7.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,Story8.started,Story_7.started,key_resp_21.started,S1_8.started,Story8.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,trial3.started,image_7.started,aperture_3.started,key_resp_19.started,trial3.stopped,practice_aperture.key_resp_19.keys,practice_aperture.key_resp_19.rt,practice_aperture.key_resp_19.duration,reveal.started,dots.started,sound_1.started,reveal.stopped,change_prac.started,image_10.started,sound_4.started,sound_4.stopped,change_prac.stopped,ISI.started,text.started,key_resp_8.started,ISI.stopped,practice_loop.key_resp_8.keys,practice_loop.key_resp_8.rt,practice_loop.key_resp_8.duration,image_7.stopped,aperture_3.stopped,key_resp_19.stopped,trial.started,image.started,aperture.started,key_resp.started,trial.stopped,aperture_loop.key_resp.keys,aperture_loop.key_resp.rt,aperture_loop.key_resp.duration,changee.started,image_2.started,sound_2.started,sound_2.stopped,changee.stopped,trial_loop.key_resp_8.keys,trial_loop.key_resp_8.rt,trial_loop.key_resp_8.duration,image.stopped,aperture.stopped,key_resp.stopped,inter_end_pic.started,image_8.started,key_resp_6.started,S1_9.started,inter_end_pic.stopped,run_loop.key_resp_6.keys,run_loop.key_resp_6.rt,run_loop.key_resp_6.duration,EndStory.started,Story_end.started,key_resp_15.started,S1_11.started,S1_11.stopped,EndStory.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,EndStory2.started,key_resp_16.started,Story_end2.started,EndStory2.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,EndStory3.started,key_resp_17.started,Story_end3.started,S1_12.started,EndStory3.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.duration,participant,Version,Stimuli,RunNo,date,expName,expVersion,psychopyVersion,frameRate,expStart,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",0,0,0,,,,space,0.28529509995132685,None,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.754264800110832,9.759564500069246,9.758103666609776,11.694486800115556,11.720401900121942,11.725895500043407,11.727662833298869,13.629986000014469,13.697097700089216,13.697140200063586,13.7124644999858,13.7124644999858,14.015056299977005,space,0.28529509995132685,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",0,0,0,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,14.029286799952388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.018428400158882,14.029286799952388,14.029286799952388,14.029286799952388,14.214934200048447,None,,,,,,,,,,,,,,,,,,,14.229688399937004,14.229688399937004,14.229688399937004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",0,0,0,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,14.229688399937004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.218020000029355,14.229688399937004,14.229688399937004,14.229688399937004,14.415289600146934,None,,,,,,,,,,,,,,,,,,,14.430149200139567,14.430149200139567,14.430149200139567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",1,0,1,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,14.430149200139567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.41823359997943,14.430149200139567,14.430149200139567,14.430149200139567,14.615253000054508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",2,0,2,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,0,2,0,,,,,,,,,,,,,14.632990600075573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.618410600116476,14.632990600075573,14.632990600075573,14.632990600075573,14.832377800019458,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",3,0,3,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,3,0,3,0,,,,,,,,,,,,,14.847728400025517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.835342100122944,14.847728400025517,14.847728400025517,14.847728400025517,15.031502099940553,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",4,0,4,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,4,0,4,0,,,,,,,,,,,,,15.04810360004194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.034686899976805,15.04810360004194,15.04810360004194,15.04810360004194,15.23196000000462,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",5,0,5,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,5,0,5,0,,,,,,,,,,,,,15.247597200097516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.23508709995076,15.247597200097516,15.247597200097516,15.247597200097516,15.432715600123629,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",6,0,6,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,6,0,6,0,,,,,,,,,,,,,15.447906299959868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.436140700010583,15.447906299959868,15.447906299959868,15.447906299959868,15.633122600149363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",7,0,7,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,7,0,7,0,,,,,,,,,,,,,15.648292900063097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.63646770012565,15.648292900063097,15.648292900063097,15.648292900063097,15.815280999988317,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",8,0,8,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,8,0,8,0,,,,,,,,,,,,,15.831900600111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.81834220001474,15.831900600111112,15.831900600111112,15.831900600111112,16.015670800115913,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",9,0,9,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,9,0,9,0,,,,,,,,,,,,,16.03230189997703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.01873859995976,16.03230189997703,16.03230189997703,16.03230189997703,16.216063000028953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",10,0,10,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,10,0,10,0,,,,,,,,,,,,,16.232664600014687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2193068000488,16.232664600014687,16.232664600014687,16.232664600014687,16.416462100110948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",11,0,11,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,11,0,11,0,,,,,,,,,,,,,16.432993200141937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.41943769995123,16.432993200141937,16.432993200141937,16.432993200141937,16.616828799946234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",12,0,12,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,12,0,12,0,,,,,,,,,,,,,16.633450099965557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.619980399962515,16.633450099965557,16.633450099965557,16.633450099965557,16.818521100096405,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",13,0,13,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,13,0,13,0,,,,,,,,,,,,,16.833864300046116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8213860001415,16.833864300046116,16.833864300046116,16.833864300046116,17.018916400149465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",14,0,14,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,14,0,14,0,,,,,,,,,,,,,17.034240399952978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.021914300043136,17.034240399952978,17.034240399952978,17.034240399952978,17.219320200150833,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",15,0,15,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,15,0,15,0,,,,,,,,,,,,,17.2346348001156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.222373000113294,17.2346348001156,17.2346348001156,17.2346348001156,17.419784600147977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",16,0,16,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,16,0,16,0,,,,,,,,,,,,,17.43413390009664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.422833800083026,17.43413390009664,17.43413390009664,17.43413390009664,17.619306300068274,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",17,0,17,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,17,0,17,0,,,,,,,,,,,,,17.634400099981576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.62256749998778,17.634400099981576,17.634400099981576,17.634400099981576,17.820446100085974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",18,0,18,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,18,0,18,0,,,,,,,,,,,,,17.834851799998432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.82381430012174,17.834851799998432,17.834851799998432,17.834851799998432,18.01863420009613,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",19,0,19,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,19,0,19,0,,,,,,,,,,,,,18.035266200080514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.021713400026783,18.035266200080514,18.035266200080514,18.035266200080514,18.219020999968052,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",20,0,20,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,20,0,20,0,,,,,,,,,,,,,18.235637499950826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.222032699966803,18.235637499950826,18.235637499950826,18.235637499950826,18.419408899964765,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",21,0,21,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,21,0,21,0,,,,,,,,,,,,,18.43604930001311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.42272080015391,18.43604930001311,18.43604930001311,18.43604930001311,18.621298300102353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",22,0,22,space,0.08196830004453659,None,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,22,0,22,0,,,,,,,,,,,,,18.63639650004916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.624349900055677,18.63639650004916,18.63639650004916,18.63639650004916,18.72279809997417,space,0.08196830004453659,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/clover.png,"(0.1, 0.1)",1,1,0,,,,space,0.20758130005560815,None,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.783616200089455,18.789572900161147,18.78829346668596,20.723389100050554,20.753921899944544,20.758741700090468,20.756580833469826,22.64233830012381,22.727689400082454,22.72773310006596,22.742924200138077,22.742924200138077,22.960126100108027,space,0.20758130005560815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",0,0,0,None,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,22.97598100011237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.96358870016411,22.97598100011237,22.97598100011237,22.97598100011237,23.1622085000854,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",0,0,0,None,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,23.176352499984205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.165561400121078,23.176352499984205,23.176352499984205,23.176352499984205,23.360533900093287,None,,,,,,,,,,,,,,,,,,,23.376783000072464,23.376783000072464,23.376783000072464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",1,0,1,None,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,0,1,0,,,,,,,,,,,,,23.376783000072464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.36381769995205,23.376783000072464,23.376783000072464,23.376783000072464,23.56176900002174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",2,0,2,None,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,0,2,0,,,,,,,,,,,,,23.5771196000278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.56518970010802,23.5771196000278,23.5771196000278,23.5771196000278,23.76186850015074,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",3,0,3,None,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,3,0,3,0,,,,,,,,,,,,,23.777561000082642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.765048900153488,23.777561000082642,23.777561000082642,23.777561000082642,23.962559700012207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",4,0,4,None,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,4,0,4,0,,,,,,,,,,,,,23.977877400116995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.965806799940765,23.977877400116995,23.977877400116995,23.977877400116995,24.16166159999557,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",5,0,5,None,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,5,0,5,0,,,,,,,,,,,,,24.178230799967423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.165123200044036,24.178230799967423,24.178230799967423,24.178230799967423,24.36345289996825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
MRnGO_prac_stimuli/king.png,"(0, 0)",6,0,6,None,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,6,0,6,0,,,,,,,,,,,,,24.378619600087404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.366797999944538,24.378619600087404,24.378619600087404,24.378619600087404,24.563856000080705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,2,2026-05-07_16h48.09.629,MIC_task,,2026.1.2,60.29795630166393,2026-05-07 16h48.11.390147 +0200,
